ProductName,SKU,Category,ItemType,TrackSerials,SerialPrefix,SerialNextNumber,SerialSuffix,Description,DefaultUnitPrice,Markup,IsFixedMarkup,IsTaxInclusivePrice,AGD,Astoria Homes,Beaver Builders,BROOKFIELD,CAS CONSTRUCTION,Country Road Homebuilders,Daniel,David Weekly Homes,DFW Installations,FIG TREE HOMES,FIRST TEXAS HOMES,GH HOMES,Harvest Home Designs,Hunt Homes,Jake Jackson,James Lancaster,JCLI Homes,JOSEPH PAUL HOMES,Key Custom Homes,Malibu Homes,McClintock,Millcreek,NEWPORT HOMEBUILDERS,Pulte ,Stately Design and Renovation,STONEHOLLOW,SUMMA TERRA,TGC Custom Homes,TOLL BROTHERS,TRUTH CONSTRUCTION,TX BUILT CONST,Victor Myers,Villa May,Cost,SpecialTaxRate,LastVendor,VendorProductCode,VendorPrice,BarCode,Uom,SalesUom,SalesUomRatio1,SalesUomRatio2,PurchasingUom,PurchasingUomRatio1,PurchasingUomRatio2,ProductLength,ProductWidth,ProductHeight,ProductWeight,Remarks,CombineQuantityBuildable,AutoManufacture,IsActive
"3080 RHIS 6-panel Smooth FG 4-9/16"" Jamb Black HNGS Bronze Threshold",BC001329,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.62,,,,391.05,,Boise Cascade,,,BC001329,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
18GA PIN GUN,BC001330,SUPPLIES,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWAIN PETTY STAPLES & NAILS,,165,BC001330,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
MEDIUM CROWN STAPLE GUN,BC001331,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWAIN PETTY STAPLES & NAILS,,349,BC001331,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
NARROW CROWN STAPLE GUN,BC001332,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWAIN PETTY STAPLES & NAILS,,185,BC001332,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"1-1/2"" STAPLES",BC001333,SUPPLIES,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWAIN PETTY STAPLES & NAILS,,52,BC001333,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3/4"" STAPLES",BC001334,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWAIN PETTY STAPLES & NAILS,,15.9,BC001334,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"1-1/2"" 18G PIN NAILES",BC001335,SUPPLIES,Non-stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWAIN PETTY STAPLES & NAILS,,10.5,BC001335,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
YTX Multi-Purpose Wood Screws,BC001336,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC001336,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"6080 LH OPP RH Fixed DBL Bore 6-lite Smooth FG 4-9/16"" Jamb Black HNGS Bronze Threshold",BC001337,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.31,,,,1304.1,,Boise Cascade,,,BC001337,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 32"" 5-5/8"" ZAC Inswing Mill Sill",BC001338,THRESHOLD,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,51.81,,,,,,,,35.23,,DW Distribution,,,BC001338,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 36"" 5-5/8"" ZAC Inswing Mill Sill",BC001339,THRESHOLD,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,55.97,,,,,,,,39.94,,DW Distribution,,,BC001339,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"WPD-500 COVE CROWN 5-1/4"" x 16' FJ",BC001340,TRIM,Stocked product,FALSE,,,,,39.2,,FALSE,FALSE,,,,,,,,,,,,,,,,,,45.25,,,,,,,,,,,,,,,,0,,,,,BC001340,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"8080 3700 Black 2 Panels - 1 Side Fixed, 1 Side Operable",BC001341,Brookfield Sliders,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,3385.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.54,,,,,BC001341,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"8009 CROWN 3-5/8"" x 16' FJ PRIMED",BC001342,TRIM,Stocked product,FALSE,,,,,32.2,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.88,,,,,BC001342,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"LWM-48 CROWN 4-1/4"" x 16' FJ UNPRIMED",BC001343,TRIM,Stocked product,FALSE,,,,,18.4,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,,,,,BC001343,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"C-322 CASING 5/8"" x 2-1/2"" x 14'2"" FJ",BC001344,TRIM,Stocked product,FALSE,,,,,10.65,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,12.45,,,,,,,,,,4.26,,,,,BC001344,ea.,ea.,1,1,ea.,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"WM-1021 WINDOW STOOL 11/16"" x 5-1/4"" x 16' FJ UNPRIMED",BC001345,TRIM,Stocked product,FALSE,,,,,33.2,150,TRUE,FALSE,,,,10.24,,,,,,20,15.36,20,,,,,,23.5,,,,27.04,,20.16,,18.89,,,,20.48,,,18.36,13.28,,,,,BC001345,ea.,ea.,1,1,LF,16,1,0,0,0,0,,FALSE,FALSE,TRUE
"BB2 BACKBAND 11/16"" x 1-1/4"" x 16' FJ S4S PRIMED",BC001346,TRIM,Stocked product,FALSE,,,,,10.8,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,,,,,BC001346,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"A100 ATLAS ATTIC STAIR 25-1/2"" x 54"" 8'-9' FIRETREATED",BC001347,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,530.03,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.01,,,,,BC001347,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"PM-6 PNL MOLD 11/16"" x 2"" x 16"" FJ UNPRIMED",BC001348,TRIM,Stocked product,FALSE,,,,,12.42,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,8.41,,,,,,,8.41,,,,,,,,,4.96889,,DW Distribution,,4.96,BC001348,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"1"" x 8"" x 16' FJ PRIMED SHIPLAP",BC001349,TRIM,Stocked product,FALSE,,,,,52,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,,,,,BC001349,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"3/4"" 4' x 8' WHITE OAK PLYWOOD SHEET",BC001350,20 MIN FIRE DOOR,Stocked product,FALSE,,,,142.80  2/12/2025,302.9,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,177.42,,,,,,,,,,,,,,,,121.16,,CENTRAL HARDWOODS,,119.234,BC001350,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"LB-11 BASE 9/16"" x 4-1/2"" x 16' FJ PRMD ",BC001351,TRIM,Stocked product,FALSE,,,,,24.8,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,,,,,BC001351,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"B-395 4-1/2"" x 16' FJ PRIMED",BC001352,TRIM,Stocked product,FALSE,,,,,24.4,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76,,,,,BC001352,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"1"" X 2"" X 16' MDF S4S PRIMED",BC001353,TRIM,Stocked product,FALSE,,,,,9.59,150,TRUE,FALSE,,,,5.91,,,,,,,,,,,,6.14,0.38,,,,,,,,,,,,,5.92,,,,3.83772,,DW Distribution,,3.84,BC001353,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BRICKMOLD 17' PRIMED,BC001354,TRIM,Stocked product,FALSE,,,,,34.45,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.78,,,,,BC001354,ea.,ea.,1,1,ea.,1,1,,,,,FOUND 3 NOT USEABLE,FALSE,FALSE,TRUE
"LC-11 CASING 5/8"" x 3-1/2"" x 17' FJ UNPRMD",BC001355,TRIM,Stocked product,FALSE,,,,,17.43,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97,,,,,BC001355,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
3080 RHIS DBL Bore 1-lite Belleville Smooth FG - Door Only,BC001356,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,738.31,,,,,,,,,,,,,,,,,,,,,,,,479.9,,,,,BC001356,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
3080 RHIS DBL Bore 1-lite Knotty Alder - Door Only,BC001357,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,873.63,,,,,,,,,,,,,,,,,,,,,,,,567.86,,,,,BC001357,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2868 LH SC 2 Panel 20 Min Fire Door 4-9/16"" FJ Primed Jamb Mill Sill Threshold Chrome HNGS",BC001358,STONEHOLLOW GARAGE DOOR,Stocked product,FALSE,,,,,556.55,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,396.08,,,,,,,,222.62,,DW Distribution,,,BC001358,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2468 RH HC 2 PANEL SQUARE 4-9/16"" FJ JAMB CHROME HINGES 1 x 4 MDF CASING",BC001359,STONEHOLLOW INTERIOR DOORS,Stocked product,FALSE,,,,,188.28,56.00298285,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,188.28,,,,210.94,,,,,,,,120.69,,,,,BC001359,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"6080 DBL LHIS DBL Bore 4-lite Narrow Iron Unit W/72"" x 24"" Rectangle 4-lite Transom",BC001360,EXTERIOR DOOR,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,16406.78,,,,,,,,,,,,,,,,9680,,,,,BC001360,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"9080 Triple LHIS DBL Bore 4-lite Narrow Iron Unit W/108""x24"" Rectangle 4-lite Transom",BC001361,EXTERIOR DOOR,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,26322.03,,,,,,,,,,,,,,,,15530,,,,,BC001361,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
BALL CATCH W/SN STIKE PLATE ,BC001362,INTERIOR DOOR HARDWARE,Stocked product,FALSE,,,,"M18690 BALLS
M17277 SN PLATES",3.53,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,,,,,1.41,,Boise Cascade,,1.41,BC001362,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"DW 2'0"" x 6'8"" 6 PANEL TXTRD, RH, HC, 4-5/8"" JAMB, SN HINGES",BC001363,Fig Tree Int Doors,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,136.78,,,,,,,,,,,,,,149.91,,,,,,,,,,88.91,,DW Distribution,,,BC001363,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2'0"" x 6'8"" 6 PANEL TXTRD, LH, HC, 4-5/8"" JAMB, SN HINGES",BC001364,Fig Tree Int Doors,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,136.78,,,,,,,,,,,,,,149.9,,,,,,,,,,88.91,,DW Distribution,,,BC001364,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"DW 2'6"" x 6'8"" 6 PANEL TXTRD LH HC 6-5/8"" JAMB SN HINGES",BC001365,Fig Tree Int Doors,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,197.26,,,,,,,,,,,,,,155.42,,,,,,,,,,128.22,,DW Distribution,,,BC001365,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
"3'0"" x 6'8"" 6 PANEL TXTRD, LH, HC, 4-5/8"" JAMB, SN HINGES",BC001366,Fig Tree Int Doors,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,153.8,,,,,,,,,,,,,,149.9,,,,,,,,,,99.97,,DW Distribution,,,BC001366,,,1,1,,1,1,0,0,0,0,,FALSE,FALSE,TRUE
3.5 X 3.5 SN (US15) HINGE,BC001368,DOOR COMPONENTS,Stocked product,FALSE,,,,,1.73,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,Boise Cascade,,0.69,BC001368,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
PRECUT 5/8 X 2-1/4 X 84 FJ ACOL CASING,BC001369,TRIM,Stocked product,FALSE,,,,1512/ UNIT,3.93,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,Boise Cascade,,1.57,BC001369,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
4-5/8x6/8 FJ JAMB W/ 1-3/8 STOP APPLIED,BC001370,DOOR COMPONENTS,Stocked product,FALSE,,,,,16.7,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.68,,Boise Cascade,,6.88,BC001370,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 1468 6 PNL COLONIST 1-3/8 HC TEXTURED SLAB,BC001371,INTERIOR DOOR,Stocked product,FALSE,,,,,90,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,Boise Cascade,,,BC001371,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 1668 6 PNL COLONIST 1-3/8 HC TEXTURED SLAB,BC001372,INTERIOR DOOR,Stocked product,FALSE,,,,,90,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,Boise Cascade,,,BC001372,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2068 6 PNL COLONIST 1-3/8 HC TEXTURED SLAB,BC001373,INTERIOR DOOR,Stocked product,FALSE,,,,,92.63,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,57.06,,,,,,,,,,37.05,,Boise Cascade,,,BC001373,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2468 6 PNL COLONIST 1-3/8 HC TEXTURED SLAB,BC001374,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,98.03,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.21,,Boise Cascade,,,BC001374,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2668 6 PNL COLONIST 1-3/8 HC TEXTURED SLAB,BC001375,INTERIOR DOOR,Stocked product,FALSE,,,,,100.25,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,,Boise Cascade,,,BC001375,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
BC 2868 6 PNL COLONIST 1-3/8 HC TEXTURED SLAB,BC001376,INTERIOR DOOR,Stocked product,FALSE,,,,,105.65,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.26,,Boise Cascade,,,BC001376,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"3080 RHOS w/2 3080 Sidelights MAH Craftsman 3-L Clear Glass 4-9/16"" Jamb Black HNG Bronze Threshold",BC001377,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824.46,2485.9,,,,,BC001377,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3080 RHOS w/2 3080 Sidelights K.A. 2-panel Arch Clear Glass 4-9/16"" Jamb Black HNG Bronze Threshold",BC001378,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092.28,2009.98,,,,,BC001378,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3080 RHOS w/2 3080 2-L Sidelights Hemlock 4-L 1-P Clear Glass 4-9/16"" Jamb Black HNG BRNZ Threshold",BC001379,EXTERIOR DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7342.77,4772.8,,,,,BC001379,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
White Oak Riser,BC001380,STAIR PARTS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,Stair Solutions,,,BC001380,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
Wall Bracket Heavy Duty Black,BC001381,STAIR PARTS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,Stair Solutions,,,BC001381,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
Paint Grade Cove,BC001382,STAIR PARTS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,Stair Solutions,,,BC001382,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3/4""x12"" MDF Inner Skirt",BC001383,STAIR PARTS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,Stair Solutions,,,BC001383,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"3/4""x8"" MDF Inner Skirt",BC001384,STAIR PARTS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,Stair Solutions,,,BC001384,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
White Oak 6085 Handrail,BC001385,STAIR PARTS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,Stair Solutions,,,BC001385,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
White Oak Tread,BC001386,STAIR PARTS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,Stair Solutions,,,BC001386,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
3080 DBL LH OPP  1-3/4 (1w10h) 10-raised Panels White Oak 4-5/8 White Oak Jamb Builder Brass HNGS,BC001387,EXTERIOR DOOR,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,8878.81,,,,,,,,,,,,,,,,5150,,,,,BC001387,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"2'6"" x 4'10"" RHOS HC Fullbound WSx4 door Slab Only",BC001388,PULTE HVAC DOOR,Stocked product,FALSE,,,,,0,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,BC001388,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DBL 1'6"" x 6'8"" LH HC 2 PNL ARCH TOP 4-9/16"" FJ JMB W/T-AST SN HNGS C-322 CSNG",BC001389,PULTE LITE INTERIOR DOORS,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.98,,,,,BC001389,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"CUT DOWN COSTCO DOOR RHOS 35-1/2"" x 35-3/8"" 6-9/16"" JMB FB/WS",BC001390,20 MIN FIRE DOOR,Stocked product,FALSE,,,,,775.85,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.34,,DW Distribution,,,BC001390,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
WEDGE CSG 5/8 X 2-1/8 FJ 14',BC001391,TRIM,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,6.03,,,,,,,,,,,,,,,,,,,,,,,,3.92,,DW Distribution,,,BC001391,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"78-3/4"" BENT STRAP BLK BARN DOOR KIT",BC001392,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,169.72,,,,,,,,,,,,,,,,,,,,,,,,110.32,,DW Distribution,,,BC001392,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
3070 PRIMED BARN DOOR STANDARD,BC001393,20 MIN FIRE DOOR,Non-stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,,,,,,,279.22,,,,,,,,,,,,,,,,,,,,,,,,181.49,,DW Distribution,,,BC001393,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'8"" x 8'0"" LH THERMA TRU FG FULL LITE 4-9/16"" JMB BM BLK HNGS",BC001394,BROOKFIELD PATIO DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,930.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.65,,,,,BC001394,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 2'8"" x 8'0"" LH THERMA TRU FG FULL LITE 6-9/16"" JMB BM BLK HNGS - Copy",BC001395,BROOKFIELD PATIO DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,930.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.9,,,,,BC001395,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"1"" x 10"" x 20' CEDAR",BC001397,BEAMS,Stocked product,FALSE,,,,,138.39,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.25,,,,,55.35714,,BlueLinx,,,BC001397,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"1"" x 10"" x 12' CEDAR",BC001398,BEAMS,Stocked product,FALSE,,,,,89.5,150,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.13,,,,,35.8,,BlueLinx,,,BC001398,ea.,ea.,1,1,ea.,1,1,,,,,,FALSE,FALSE,TRUE
"DW 3680 RH DUNNAGE 6-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001399,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.59,,DW Distribution,,,BC001399,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"ADT 2068 RH 6 PNL TXT H/C 2 1/4"" A-Col",BC001400,INTERIOR DOOR,Stocked product,FALSE,,,,,179.18,150.0069764,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,149.9,,,,,,,,,,71.67,,,,,BC001400,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
"ADT 1468 RH 6 PNL TXT H/C 2 1/4"" A-Col",BC001401,INTERIOR DOOR,Stocked product,FALSE,,,,,176.55,150,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,162.82,,,,,,,,,,70.62,,,,,BC001401,,,1,1,,1,1,,,,,,FALSE,TRUE,TRUE
"DW 3680 LH DUNNAGE 6-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001403,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.59,,DW Distribution,,,BC001403,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 3680 LH DUNNAGE 4-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001404,DUNNAGE DOOR,Stocked product,FALSE,,,,,904.93,150,TRUE,FALSE,,,,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.97,,DW Distribution,,,BC001404,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"DW 3680 RH DUNNAGE 4-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001405,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.97,,,,,BC001405,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080 RH DUNNAGE 4-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001406,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.9,,Boise Cascade,,,BC001406,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080 LH DUNNAGE 4-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001407,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,395,,,,,,,,,,,,,,,,,,,,395,,,,,,,,,,234.9,,Boise Cascade,,,BC001407,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080 LH DUNNAGE 6-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001408,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,425,,,,,,,,,,,,,,,,,,,,425,,,,,482.06,,,,,288.15,,Boise Cascade,,,BC001408,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
"BC 3080 RH DUNNAGE 6-9/16"" JAMB BM BLK HNGS BRNZ SILL",BC001409,DUNNAGE DOOR,Stocked product,FALSE,,,,,0,-100,FALSE,FALSE,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,482.06,,,,,264.15,,Boise Cascade,,,BC001409,,,1,1,,1,1,,,,,,FALSE,FALSE,TRUE
